DATE,MONTH,Fall,Winter,Spring,Summer,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,willRain,SeattleTwoDaysBeforePrecip,Humidity Diff
7/6/2012,7,0,0,0,1,48,82,32,29.91,27.03,62,7.1,17,8.2,0,98,65,140,37,0,0,0,150,28,0,0,0
7/7/2012,7,0,0,0,1,45,84,26,29.93,27.06,61,7.4,19,9.9,0,100,68,270,36,0,0,0,270,26,0,0,-6
7/8/2012,7,0,0,0,1,46,86,27,29.93,27.06,61,10.2,21,11.6,0,101,70,80,48,0.01,0,0,60,33,1,0,1
7/9/2012,7,0,0,0,1,44,90,23,29.85,26.98,62,8.1,25,15.3,0,108,71,260,41,0.03,0,0,260,31,1,0,-4
7/10/2012,7,0,0,0,1,46,86,27,29.84,26.98,63,4.9,21,11.1,0,100,72,330,17,0,0,0,330,15,0,0,4
7/11/2012,7,0,0,0,1,49,83,34,29.82,26.94,63,4.2,18,7.8,0,100,66,217.5,29,0,0,0,140,10,0,0.06,7
7/12/2012,7,0,0,0,1,43,91,22,29.73,26.88,62,6.6,26,15.5,0,108,73,160,21,0,0,0,170,16,0,0,-12
7/13/2012,7,0,0,0,1,52,82,38,29.79,26.94,63,9,17,6.3,0,92,72,120,37,0,0,0,80,28,0,0,16
7/14/2012,7,0,0,0,1,55,83,46,29.77,26.91,64,11.1,18,7.1,0,97,69,150,36,0.03,0,0,140,29,1,0,8
7/15/2012,7,0,0,0,1,51,77,45,29.77,26.88,62,6.6,12,0.9,0,90,63,90,18,0,0,0,120,14,0,0.02,-1
7/16/2012,7,0,0,0,1,46,80,33,29.69,26.83,60,9.5,15,3.7,0,92,68,150,45,0,0,0,140,36,0,0,-12
7/17/2012,7,0,0,0,1,44,82,31,29.69,26.83,60,5.7,17,5.5,0,99,64,130,26,0,0,0,130,18,0,0,-2
7/18/2012,7,0,0,0,1,43,81,28,29.77,26.9,60,6.3,16,4.3,0,97,64,350,16,0,0,0,350,12,0,0.01,-3
7/19/2012,7,0,0,0,1,33,87,16,29.82,26.96,58,9,22,10.2,0,104,69,160,26,0,0,0,180,22,0,0,-12
7/20/2012,7,0,0,0,1,40,84,21,29.89,27.02,60,6.5,19,7,0,98,70,300,24,0,0,0,330,17,0,0,5
7/21/2012,7,0,0,0,1,45,79,35,29.97,27.07,59,7.2,14,1.9,0,96,61,350,20,0,0,0,330,15,0,0,14
7/22/2012,7,0,0,0,1,42,84,23,29.82,26.94,61,6.9,19,6.8,0,102,65,140,30,0,0,0,140,22,0,0.6,-12
7/23/2012,7,0,0,0,1,40,77,29,29.91,27.03,57,8.5,12,-0.3,0,88,65,330,24,0,0,0,340,16,0,0,6
7/24/2012,7,0,0,0,1,41,77,30,29.88,26.98,57,3.6,12,-0.4,0,93,60,300,15,0,0,0,280,13,0,0.04,1
7/25/2012,7,0,0,0,1,42,83,26,29.82,26.95,59,4.8,18,5.6,0,99,66,310,16,0,0,0,310,14,0,0,-4
7/26/2012,7,0,0,0,1,40,85,21,29.75,26.88,60,7.6,20,7.5,0,101,69,140,24,0,0,0,130,20,0,0,-5
7/27/2012,7,0,0,0,1,46,83,31,29.75,26.89,61,5.9,18,5.5,0,99,66,340,22,0,0,0,340,14,0,0,10
7/28/2012,7,0,0,0,1,44,81,29,29.85,26.98,59,5.8,16,3.5,0,97,64,240,23,0,0,0,250,18,0,0,-2
7/29/2012,7,0,0,0,1,42,81,28,29.87,26.98,59,3.8,16,3.5,0,99,63,300,20,0,0,0,290,10,0,0,-1
7/30/2012,7,0,0,0,1,42,81,27,29.85,26.98,59,7,16,3.5,0,97,65,360,23,0,0,0,330,16,0,0,-1
7/31/2012,7,0,0,0,1,41,80,28,29.88,27,58,5.2,15,2.5,0,98,61,330,21,0,0,0,320,16,0,0,1
8/1/2012,8,0,0,0,1,38,79,24,29.93,27.04,57,6.7,14,1.6,0,96,62,290,24,0,0,0,350,17,0,0,-4
8/2/2012,8,0,0,0,1,35,76,24,29.9,27.01,55,6.8,11,-1.4,0,93,59,320,24,0,0,0,340,18,0,0,0
8/3/2012,8,0,0,0,1,40,74,31,29.9,27,56,7.9,9,-3.3,0,89,59,320,25,0,0,0,310,21,0,0,7
8/4/2012,8,0,0,0,1,40,77,28,29.92,27.03,57,5.3,12,-0.2,0,95,59,190,21,0,0,0,180,16,0,0,-3
8/5/2012,8,0,0,0,1,39,83,21,29.9,27.02,59,6.9,18,5.9,0,100,66,250,24,0,0,0,250,21,0,0,-7
8/6/2012,8,0,0,0,1,43,88,22,29.99,27.11,62,6.1,23,11.1,0,100,76,180,32,0,0,0,180,28,0,0,1
8/7/2012,8,0,0,0,1,38,89,17,29.89,27.02,60,5.5,24,12.2,0,106,72,140,20,0,0,0,130,16,0,0,-5
8/8/2012,8,0,0,0,1,42,84,24,29.9,27.03,60,5.6,19,7.4,0,97,71,120,16,0,0,0,120,14,0,0,7
8/9/2012,8,0,0,0,1,48,82,32,29.9,27.01,62,4.2,17,5.5,0,98,65,290,16,0,0,0,270,12,0,0,8
8/10/2012,8,0,0,0,1,45,81,31,29.81,26.95,60,3,16,4.7,0,94,67,300,14,0,0,0,290,12,0,0,-1
8/11/2012,8,0,0,0,1,40,77,28,29.9,27.01,57,4,12,0.9,0,94,60,280,14,0,0,0,280,12,0,0,-3
8/12/2012,8,0,0,0,1,39,79,25,29.88,26.98,57,4.5,14,3.1,0,96,61,130,15,0,0,0,130,13,0,0,-3
8/13/2012,8,0,0,0,1,41,83,24,29.84,26.96,58,4.6,18,7.3,0,98,67,280,15,0,0,0,280,12,0,0,-1
8/14/2012,8,0,0,0,1,35,81,19,29.8,26.92,56,4.9,16,5.5,0,97,65,340,20,0,0,0,150,13,0,0,-5
8/15/2012,8,0,0,0,1,40,81,24,29.78,26.9,58,6.4,16,5.8,0,97,64,330,21,0,0,0,330,16,0,0,5
8/16/2012,8,0,0,0,1,44,78,31,29.88,27,59,5.7,13,3,0,94,62,340,22,0,0,0,340,18,0,0,7
8/17/2012,8,0,0,0,1,38,78,26,29.92,27.02,56,6.1,13,3.2,0,93,63,260,28,0,0,0,300,16,0,0,-5
8/18/2012,8,0,0,0,1,37,79,22,29.86,26.98,57,5.1,14,4.5,0,97,60,270,20,0,0,0,270,15,0,0,-4
8/19/2012,8,0,0,0,1,44,82,28,29.86,26.98,59,6,17,7.8,0,91,72,260,28,0,0,0,260,21,0,0,6
8/20/2012,8,0,0,0,1,47,80,35,29.87,26.98,61,4,15,6,0,95,64,250,14,0,0,0,130,10,0,0,7
8/21/2012,8,0,0,0,1,43,83,26,29.75,26.88,60,8.4,18,9.3,0,94,72,180,32,0,0,0,190,22,0,0,-9
8/22/2012,8,0,0,0,1,41,75,31,29.85,26.95,56,5.4,10,1.6,0,90,60,300,21,0,0,0,320,16,0,0,5
8/23/2012,8,0,0,0,1,37,76,25,29.8,26.91,55,5.8,11,2.9,0,91,60,320,20,0,0,0,340,16,0,0,-6
8/24/2012,8,0,0,0,1,28,69,24,29.93,27.01,49,8.9,4,-3.8,0,81,56,290,23,0,0,0,300,18,0,0,-1
8/25/2012,8,0,0,0,1,24,72,18,29.81,26.89,49,6,7,-0.5,0,92,51,130,16,0,0,0,120,14,0,0,-6
8/26/2012,8,0,0,0,1,37,81,23,29.72,26.85,57,6.7,16,8.8,0,99,62,140,35,0,0,0,150,28,0,0,5
8/27/2012,8,0,0,0,1,48,79,35,29.88,27,61,6.1,14,7.1,0,92,66,330,18,0,0,0,180,16,0,0,12
8/28/2012,8,0,0,0,1,32,79,20,29.86,26.96,55,4.4,14,7.5,0,95,62,330,16,0,0,0,330,13,0,0,-15
8/29/2012,8,0,0,0,1,39,70,35,29.93,27.03,53,7.1,5,-1.2,0,83,57,340,17,0,0,0,340,14,0,0,15
8/30/2012,8,0,0,0,1,39,70,34,29.85,26.93,53,3.6,5,-0.9,0,88,51,300,14,0,0,0,300,12,0,0,-1
8/31/2012,8,0,0,0,1,38,76,25,29.73,26.85,56,6.4,11,5.4,0,88,63,130,21,0,0,0,120,16,0,0,-9
9/1/2012,9,1,0,0,0,34,71,25,29.87,26.98,53,7.2,6,0.8,0,85,57,310,22,0,0,0,330,17,0,0,0
9/2/2012,9,1,0,0,0,25,69,22,30.01,27.08,48,4.6,4,-0.9,0,86,51,350,15,0,0,0,340,13,0,0,-3
9/3/2012,9,1,0,0,0,26,71,20,29.97,27.06,50,4.9,6,1.5,0,88,53,340,15,0,0,0,340,12,0,0,-2
9/4/2012,9,1,0,0,0,33,70,29,30,27.08,51,5.8,5,0.8,0,86,53,310,23,0,0,0,300,16,0,0,9
9/5/2012,9,1,0,0,0,34,73,25,29.92,27,53,5,8,4.2,0,91,55,130,13,0,0,0,130,10,0,0,-4
9/6/2012,9,1,0,0,0,35,72,30,29.93,27.03,52,3.8,7,3.5,0,85,58,20,13,0,0,0,120,9,0,0,5
9/7/2012,9,1,0,0,0,36,72,28,30.1,27.18,53,6.3,7,3.9,0,88,55,150,20,0,0,0,140,15,0,0,-2
9/8/2012,9,1,0,0,0,30,77,19,30.02,27.1,53,6.5,12,9.2,0,95,59,130,21,0,0,0,130,17,0,0,-9
9/9/2012,9,1,0,0,0,37,80,22,29.78,26.89,57,7.2,15,12.6,0,93,67,130,23,0.01,0,0,130,17,1,0,3
9/10/2012,9,1,0,0,0,34,66,30,29.89,27,51,7,1,-1,0,80,52,350,22,0,0,0,340,16,0,0,8
9/11/2012,9,1,0,0,0,29,60,34,30.07,27.13,46,9.7,0,-6.7,5,72,47,290,24,0,0,0,290,18,0,0.01,4
9/12/2012,9,1,0,0,0,25,61,29,30.22,27.26,44,5.5,0,-5.3,4,78,44,340,24,0,0,0,300,18,0,0.01,-5
9/13/2012,9,1,0,0,0,24,68,21,30.25,27.29,47,7.1,3,2.1,0,86,50,140,18,0,0,0,140,15,0,0,-8
9/14/2012,9,1,0,0,0,27,72,20,30.08,27.14,50,7,7,6.5,0,90,53,140,18,0,0,0,130,15,0,0,-1
9/15/2012,9,1,0,0,0,29,75,18,29.99,27.08,52,6.1,10,9.8,0,91,58,300,21,0,0,0,290,15,0,0,-2
9/16/2012,9,1,0,0,0,36,70,32,30,27.08,52,6.7,5,5.2,0,86,53,330,25,0,0,0,320,20,0,0,14
9/17/2012,9,1,0,0,0,32,66,31,30.07,27.14,49,3.8,1,1.6,0,82,49,330,18,0,0,0,300,15,0,0,-1
9/18/2012,9,1,0,0,0,28,71,23,30.05,27.13,49,5.2,6,7,0,86,55,140,16,0,0,0,130,13,0,0,-8
9/19/2012,9,1,0,0,0,30,69,25,30.06,27.13,50,5.4,4,5.4,0,84,53,330,15,0,0,0,320,12,0,0,2
9/20/2012,9,1,0,0,0,32,67,29,30.07,27.13,49,4.7,2,3.8,0,78,56,140,15,0,0,0,140,12,0,0,4
9/21/2012,9,1,0,0,0,34,66,33,30.02,27.08,50,5.4,1,3.1,0,79,53,120,17,0,0,0,120,14,0,0,4
9/22/2012,9,1,0,0,0,37,65,36,29.95,27.02,51,5.4,0,2.5,0,79,51,270,24,0,0,0,280,17,0,0,3
9/23/2012,9,1,0,0,0,44,60,60,30,27.05,51,4.6,0,-2.1,5,67,52,30,24,0.04,0,0,20,18,1,0,24
9/24/2012,9,1,0,0,0,46,62,64,30.01,27.05,52,3.6,0,0.3,3,76,47,300,17,0,0,0,300,14,0,0.01,4
9/25/2012,9,1,0,0,0,45,68,46,29.92,27,55,2.7,3,6.7,0,79,56,200,19,0,0,0,300,9,0,0,-18
9/26/2012,9,1,0,0,0,45,70,46,29.95,27.03,55,5.6,5,9.1,0,82,57,130,15,0,0,0,140,13,0,0,0
9/27/2012,9,1,0,0,0,39,69,36,29.98,27.05,52,5.3,4,8.5,0,85,53,140,13,0,0,0,140,10,0,0,-10
9/28/2012,9,1,0,0,0,38,69,34,29.94,27.03,52,5.9,4,8.9,0,82,56,330,26,0,0,0,340,20,0,0,-2
9/29/2012,9,1,0,0,0,38,70,35,30.03,27.11,52,3.7,5,10.3,0,84,55,290,15,0,0,0,330,12,0,0,1
9/30/2012,9,1,0,0,0,35,68,32,30.15,27.21,51,6.8,3,8.7,0,82,54,320,20,0,0,0,310,17,0,0,-3
10/1/2012,10,1,0,0,0,33,65,32,30.13,27.17,49,4.6,0,6.1,0,82,48,140,13,0,0,0,130,10,0,0,0
10/2/2012,10,1,0,0,0,33,66,31,29.93,27,49,7.3,1,7.5,0,81,51,340,22,0,0,0,340,18,0,0,-1
10/3/2012,10,1,0,0,0,16,54,24,30.12,27.17,39,11.8,0,-4.1,11,65,43,310,28,0,0,0,320,23,0,0,-7
10/4/2012,10,1,0,0,0,19,51,29,30.16,27.18,38,6.9,0,-6.7,14,63,38,130,20,0,0,0,300,16,0,0,5
10/5/2012,10,1,0,0,0,19,47,36,30.22,27.22,36,3.6,0,-10.3,18,61,32,320,16,0,0,0,300,13,0,0,7
10/6/2012,10,1,0,0,0,18,49,31,30.22,27.22,36,7.2,0,-7.9,16,62,35,150,20,0,0,0,130,16,0,0,-5
10/7/2012,10,1,0,0,0,18,52,29,30.13,27.13,38,5.4,0,-4.5,13,66,37,340,14,0,0,0,330,10,0,0,-2
10/8/2012,10,1,0,0,0,19,53,29,29.97,27,38,3.7,0,-3.1,12,68,37,330,12,0,0,0,330,9,0,0,0
10/9/2012,10,1,0,0,0,22,56,29,29.98,27.02,41,5.2,0,0.3,9,71,40,330,15,0,0,0,320,10,0,0,0
10/10/2012,10,1,0,0,0,27,60,32,29.92,26.98,44,5,0,4.7,5,74,46,140,14,0,0,0,140,12,0,0,3
10/11/2012,10,1,0,0,0,29,61,33,29.86,26.93,45,4.3,0,6.1,4,76,45,340,13,0,0,0,140,10,0,0,1
10/12/2012,10,1,0,0,0,30,63,31,29.81,26.9,46,3.5,0,8.5,2,77,48,320,14,0,0,0,330,12,0,0,-2
10/13/2012,10,1,0,0,0,45,61,62,30.14,27.21,51,6.9,0,6.9,4,69,52,320,21,0.02,0,0,300,16,1,0,31
10/14/2012,10,1,0,0,0,38,64,42,30.13,27.16,51,9.1,0,10.3,1,78,50,140,24,0,0,0,140,17,0,0.08,-20
10/15/2012,10,1,0,0,0,44,65,50,29.95,27.01,53,5.6,0,11.7,0,74,55,140,20,0.12,0,0,250,15,1,0.19,8
10/16/2012,10,1,0,0,0,41,55,59,29.89,26.98,50,12.8,0,2.1,10,65,45,280,46,0.47,0,0,270,36,1,0.65,9
10/17/2012,10,1,0,0,0,29,45,56,30.25,27.25,38,5.1,0,-7.5,20,56,34,310,20,0,0,0,310,16,0,0.31,-3
10/18/2012,10,1,0,0,0,28,51,45,30.22,27.21,40,4.8,0,-1.1,14,65,37,140,17,0,0,0,140,14,0,0,-11
10/19/2012,10,1,0,0,0,36,56,50,29.92,26.95,46,3.5,0,4.3,9,68,43,160,17,0,0,0,150,13,0,0,5
10/20/2012,10,1,0,0,0,39,54,57,29.77,26.84,47,7.5,0,2.7,11,64,44,270,25,0.03,0,0,280,22,1,0.82,7
10/21/2012,10,1,0,0,0,28,44,50,29.83,26.85,38,2.8,0,-6.9,21,57,31,280,13,0,0,0,300,10,0,0.19,-7
10/22/2012,10,1,0,0,0,35,45,70,29.67,26.72,40,7.3,0,-5.4,20,52,37,270,31,0.2,0,0,280,23,1,0.02,20
10/23/2012,10,1,0,0,0,31,44,66,29.88,26.9,37,8.7,0,-6,21,50,37,130,24,0.09,0,0,130,20,1,0.25,-4
10/24/2012,10,1,0,0,0,30,41,73,30.05,27.04,35,7.1,0,-8.6,24,46,35,120,23,0.05,0,0,130,17,1,0.35,7
10/25/2012,10,1,0,0,0,32,41,78,30.34,27.31,36,4.5,0,-8.2,24,49,32,20,28,0,0,0,10,22,0,0,5
10/26/2012,10,1,0,0,0,26,41,54,30.3,27.26,35,9.4,0,-7.8,24,50,32,130,30,0,0,0,140,22,0,0.28,-24
10/27/2012,10,1,0,0,0,33,43,67,30.15,27.13,39,3.1,0,-5.4,22,52,33,300,16,0,0,0,300,14,0,0,13
10/28/2012,10,1,0,0,0,45,52,88,30.06,27.08,47,2.5,0,4,13,61,43,340,10,0.03,0,0,350,9,1,0.06,21
10/29/2012,10,1,0,0,0,44,57,74,30.07,27.1,49,4.4,0,9.4,8,70,44,330,17,0,0,0,330,14,0,0.91,-14
10/30/2012,10,1,0,0,0,39,60,50,30.01,27.05,49,6.9,0,12.9,5,73,47,130,18,0,0,0,120,15,0,0.24,-24
10/31/2012,10,1,0,0,0,38,62,48,29.85,26.91,48,6.8,0,15.3,3,74,49,290,24,0,0,0,140,16,0,0.43,-2
11/1/2012,11,1,0,0,0,39,55,56,29.94,27.01,47,6.3,0,8.7,10,64,46,320,24,0.04,0,0,350,17,1,1.36,8
11/2/2012,11,1,0,0,0,35,51,58,30.1,27.11,43,4.9,0,5.1,14,62,39,130,15,0,0,0,130,13,0,0.57,2
11/3/2012,11,1,0,0,0,35,54,55,30.17,27.19,44,2.4,0,8.6,11,65,42,130,16,0,0,0,140,13,0,0.38,-3
11/4/2012,11,1,0,0,0,39,53,64,30.34,27.35,45,2.6,0,8,12,65,41,310,13,0,0,0,310,10,0,0.22,9
11/5/2012,11,1,0,0,0,40,55,64,30.34,27.34,47,3.6,0,10.4,10,67,42,140,13,0,0,0,330,10,0,0.02,0
11/6/2012,11,1,0,0,0,41,59,61,30.14,27.15,48,6,0,14.9,6,74,43,130,16,0,0,0,120,13,0,0.32,-3
11/7/2012,11,1,0,0,0,38,54,59,29.93,26.97,45,6.2,0,10.3,11,64,43,290,17,0,0,0,280,14,0,0.03,-2
11/8/2012,11,1,0,0,0,32,43,68,29.67,26.7,38,5,0,-0.3,22,51,34,310,23,0,0,0,320,17,0,0.01,9
11/9/2012,11,1,0,0,0,27,36,71,29.76,26.77,32,3.5,0,-6.8,29,42,29,350,17,0,0,0,340,14,0,0,3
11/10/2012,11,1,0,0,0,21,31,68,29.97,26.96,27,4.8,0,-11.4,34,40,22,320,20,0,0,0,300,16,0,0,-3
11/11/2012,11,1,0,0,0,18,29,64,30.37,27.31,25,4.1,0,-13,36,39,18,30,13,0,0,0,130,9,0,0,-4
11/12/2012,11,1,0,0,0,24,36,63,30.42,27.35,31,9.6,0,-5.5,29,42,30,140,26,0,0,0,140,21,0,0,-1
11/13/2012,11,1,0,0,0,35,41,85,30.33,27.28,37,3.4,0,-0.1,24,46,36,150,13,0.04,0,0,140,10,1,0.6,22
11/14/2012,11,1,0,0,0,35,40,85,30.3,27.27,38,3.2,0,-0.6,25,44,36,300,12,0.01,0,0,300,10,1,0.14,0
11/15/2012,11,1,0,0,0,32,45,66,30.23,27.19,39,9.4,0,4.8,20,53,36,160,30,0,0,0,170,23,0,0.21,-19
11/16/2012,11,1,0,0,0,36,48,66,30.02,27.03,42,7.2,0,8.2,17,57,39,160,25,0.03,0,0,110,16,1,0.03,0
11/17/2012,11,1,0,0,0,38,52,60,29.82,26.85,45,13.4,0,12.7,13,59,44,130,32,0.02,0,0,130,25,1,0,-6
11/18/2012,11,1,0,0,0,32,46,63,29.99,27.03,39,6.2,0,7.1,19,55,37,280,31,0.06,0,0,280,25,1,0.22,3
11/19/2012,11,1,0,0,0,36,49,57,30.07,27.08,44,13.8,0,10.5,16,57,41,140,29,0.01,0,0,140,24,1,0.24,-6
11/20/2012,11,1,0,0,0,37,58,46,29.88,26.92,47,15.2,0,20,7,62,54,90,37,0,0,0,170,24,0,0.31,-11
11/21/2012,11,1,0,0,0,33,46,56,29.95,27.01,41,9.8,0,8.4,19,59,32,250,33,0.03,0,0,250,23,1,2.13,10
11/22/2012,11,1,0,0,0,25,39,63,30.45,27.4,32,4.4,0,1.8,26,49,28,140,15,0,0,0,140,13,0,0.15,7
11/23/2012,11,1,0,0,0,26,40,60,30.41,27.35,34,6.6,0,3.2,25,47,32,160,21,0,0,0,150,16,0,0.44,-3
11/24/2012,11,1,0,0,0,34,39,80,30.2,27.16,37,2.6,0,2.6,26,44,34,150,9,0.13,0,0,300,8,1,0,20
11/25/2012,11,1,0,0,0,33,38,80,30.15,27.14,37,6.9,0,2,27,47,29,300,18,0.17,0,0,300,16,1,1.26,0
11/26/2012,11,1,0,0,0,25,36,68,30.29,27.24,32,7.9,0,0.4,29,46,26,150,22,0,0,0,160,18,0,0,-12
11/27/2012,11,1,0,0,0,27,35,72,30.25,27.21,32,2.3,0,-0.2,30,44,26,150,12,0,0,0,150,9,0,0,4
11/28/2012,11,1,0,0,0,31,37,81,30.05,27.02,34,3,0,2.2,28,45,28,210,17,0.02,0,0,210,15,1,0,9
11/29/2012,11,1,0,0,0,37,47,62,29.92,26.93,43,12.4,0,12.5,18,57,37,140,24,0,0,0,140,21,0,0,-19
11/30/2012,11,1,0,0,0,39,53,57,29.71,26.78,47,13.7,0,18.9,12,59,47,130,35,0.02,0,0,140,28,1,0.11,-5
12/1/2012,12,0,1,0,0,39,53,60,29.79,26.83,46,13.3,0,19.2,12,58,48,160,30,0.02,0,0,140,22,1,0.06,3
12/2/2012,12,0,1,0,0,34,49,52,29.62,26.72,44,13.4,0,15.6,16,62,35,150,38,0.04,0,0,210,30,1,1.4,-8
12/3/2012,12,0,1,0,0,28,43,56,30.16,27.16,37,8.8,0,9.9,22,52,34,140,20,0,0,0,150,16,0,0.16,4
12/4/2012,12,0,1,0,0,39,49,69,30.07,27.09,44,16.9,0,16.2,16,55,43,120,30,0.22,0,0,120,24,1,0.77,13
12/5/2012,12,0,1,0,0,42,48,76,30.03,27.06,46,6,0,15.5,17,58,37,300,24,0.25,0,0,300,20,1,0.51,7
12/6/2012,12,0,1,0,0,32,39,75,30.1,27.09,36,3.1,0,6.8,26,45,33,280,14,0,0,0,340,9,0,0.56,-1
12/7/2012,12,0,1,0,0,26,37,66,30.11,27.07,32,2.6,0,5,28,45,28,280,23,0,0,0,280,18,0,0.06,-9
12/8/2012,12,0,1,0,0,28,37,81,30.13,27.11,32,7.5,0,5.3,28,43,31,330,41,0.06,1,0.7,330,26,1,0.06,15
12/9/2012,12,0,1,0,0,25,31,76,30.38,27.32,30,3.2,0,-0.5,34,37,25,180,12,0.01,0,0.1,320,9,1,0.04,-5
12/10/2012,12,0,1,0,0,31,38,83,30.26,27.21,34,3.9,0,6.8,27,44,32,350,13,0.02,0,0,350,12,1,0,7
12/11/2012,12,0,1,0,0,30,40,69,29.85,26.83,36,9.1,0,9,25,49,30,130,29,0,0,0,140,18,0,0.06,-14
12/12/2012,12,0,1,0,0,35,40,81,29.75,26.78,38,4.2,0,9.2,25,45,35,310,15,0.22,0,0,310,14,1,0.02,12
12/13/2012,12,0,1,0,0,30,34,86,29.91,26.9,32,1.9,0,3.4,31,36,31,330,9,0,0,0,310,7,0,0.12,5
12/14/2012,12,0,1,0,0,29,36,75,29.8,26.82,33,3.3,0,5.5,29,41,31,10,12,0,0,0,330,9,0,0.32,-11
12/15/2012,12,0,1,0,0,27,37,69,29.88,26.88,32,4.3,0,6.7,28,40,33,120,22,0,0,0,120,16,0,0.09,-6
12/16/2012,12,0,1,0,0,31,38,82,29.82,26.81,34,10,0,7.8,27,42,33,130,31,0.06,0,0.4,120,24,1,0.31,13
12/17/2012,12,0,1,0,0,27,38,55,29.71,26.76,36,14.3,0,7.9,27,49,27,280,37,0.01,0,0,280,30,1,0.21,-27
12/18/2012,12,0,1,0,0,16,28,62,30,26.97,24,3.6,0,-2,37,35,20,300,15,0,0,0,290,13,0,0.89,7
12/19/2012,12,0,1,0,0,13,27,56,30.24,27.18,23,12,0,-2.9,38,35,18,130,30,0,0,0,120,23,0,0.08,-6
12/20/2012,12,0,1,0,0,8,39,28,30.09,27.06,29,19.3,0,9.2,26,45,33,150,45,0,0,0,140,33,0,0.13,-28
12/21/2012,12,0,1,0,0,11,43,29,29.94,26.93,31,13.9,0,13.3,22,46,39,140,29,0,0,0,140,22,0,0.54,1
12/22/2012,12,0,1,0,0,20,41,46,29.81,26.83,34,14.1,0,11.3,24,49,33,210,33,0.01,0,0,220,25,1,0.52,17
12/23/2012,12,0,1,0,0,30,37,76,29.89,26.88,34,14.1,0,7.4,28,42,31,120,33,0.05,0,0,120,26,1,0.07,30
12/24/2012,12,0,1,0,0,26,33,70,30.04,27.04,31,6.5,0,3.4,32,40,26,330,20,0.01,0,0,320,17,1,0.13,-6
12/25/2012,12,0,1,0,0,20,31,68,30.08,27.03,26,15,0,1.4,34,37,24,150,38,0.02,0,0.5,150,29,1,0.26,-2
12/26/2012,12,0,1,0,0,26,31,86,29.83,26.83,28,6.9,0,1.4,34,32,29,310,18,0.02,0,0.3,140,15,1,0.01,18
12/27/2012,12,0,1,0,0,26,31,83,30.07,27.04,29,6.9,0,1.4,34,35,26,300,21,0,0,0,300,17,0,0.53,-3
12/28/2012,12,0,1,0,0,21,29,75,30.25,27.19,26,4,0,-0.6,36,37,21,110,14,0,0,0,260,12,0,0.18,-8
12/29/2012,12,0,1,0,0,17,24,79,30.21,27.13,21,4.5,0,-5.6,41,28,19,160,17,0.06,0,0.4,150,14,1,0.16,4
12/30/2012,12,0,1,0,0,18,19,87,30.27,27.2,20,3.2,0,-10.6,46,25,13,300,12,0.01,0,0.1,330,9,1,0,8
12/31/2012,12,0,1,0,0,14,20,78,30.39,27.29,18,5.2,0,-9.7,45,26,13,320,20,0,1,0,310,16,0,0.06,-9
1/1/2013,1,0,1,0,0,12,17,82,30.6,27.47,16,2,0,-12.7,48,24,10,310,9,0,1,0,310,8,0,0,4
1/2/2013,1,0,1,0,0,11,18,74,30.65,27.51,17,4.6,0,-11.8,47,23,13,130,18,0.01,1,0.3,140,15,1,0,-8
1/3/2013,1,0,1,0,0,4,14,69,30.6,27.45,11,3.2,0,-15.9,51,23,5,250,14,0,1,0,250,12,0,0,-5
1/4/2013,1,0,1,0,0,6,13,76,30.61,27.45,10,1.3,0,-16.9,52,22,3,270,10,0,1,0,280,8,0,0,7
1/5/2013,1,0,1,0,0,6,14,73,30.53,27.37,11,1.9,0,-16,51,22,6,140,14,0,1,0,160,12,0,0.16,-3
1/6/2013,1,0,1,0,0,10,20,72,30.34,27.22,15,2.7,0,-10.1,45,27,12,290,9,0,1,0,130,7,0,0.1,-1
1/7/2013,1,0,1,0,0,16,20,83,30.3,27.19,20,6.4,0,-10.2,45,27,13,140,22,0.19,2,2.1,140,18,1,0.12,11
1/8/2013,1,0,1,0,0,22,28,85,30.31,27.22,25,2.2,0,-2.3,37,36,20,170,14,0,3,0,160,12,0,0.08,2
1/9/2013,1,0,1,0,0,28,33,74,29.95,26.9,32,9.9,0,2.6,32,46,20,130,30,0,2,0,130,24,0,0.09,-11
1/10/2013,1,0,1,0,0,24,31,81,29.78,26.78,28,15.5,0,0.5,34,35,26,300,33,0.21,1,2.3,300,26,1,0.64,7
1/11/2013,1,0,1,0,0,16,18,76,29.99,26.96,21,11.8,0,-12.6,47,28,8,300,25,0.03,3,0.5,310,21,1,1.51,-5
1/12/2013,1,0,1,0,0,5,14,74,30.3,27.19,10,3.9,0,-16.7,51,23,4,310,14,0,3,0,310,12,0,0.01,-2
1/13/2013,1,0,1,0,0,3,10,75,30.43,27.29,8,4.3,0,-20.8,55,17,2,130,14,0,3,0,130,13,0,0,1
1/14/2013,1,0,1,0,0,8,12,75,30.55,27.4,13,5.8,0,-18.9,53,18,6,140,22,0.01,3,0.1,140,18,1,0,0
